region,APOE,BIN1,PICALM,CLU,ABCA7,TREM2,SORL1,CD2AP,PTK2B,EPHA1,HLA-DRB1,INPP5D,ECHDC3,ZCWPW1,CD33,FERMT2,APH1B,SLC24A4,RIN3,ACE,ADAM10
Right-Thalamus-Proper,0.8309170321317442,0.8267931284012255,0.6066860884737001,0.9097849540043497,0.45021657691129036,0.3036183817285848,0.7526981266562021,0.17616149156936595,0.2511819035951192,0.26435824012288156,0.48247719924830335,0.6279652557978948,0.2532476473836163,0.7622040253656619,0.21713646337063452,0.4138073600810477,0.3844065603051592,0.38318790154484106,0.19853272824177964,0.09390956495349168,0.4849969624848667
Right-Caudate,0.899674953488344,0.7993439655894053,0.5712673723060104,0.9336691024531532,0.36493797731078736,0.26182869165175904,0.7112545269434847,0.16657891626192753,0.22219544711253236,0.15582224663167418,0.48711108082804755,0.6283363826438002,0.23380181167617464,0.7220513475609021,0.20217071545074872,0.43527902125446816,0.36727518172764595,0.33225970628178014,0.14049176546779274,0.46149100092167883,0.4795939110688604
Right-Putamen,0.8773891358065086,0.806324097738209,0.5958011504117513,0.9173614720325843,0.36891478742514017,0.2499658653587684,0.6855977992626623,0.1565137894350073,0.1859927321963526,0.15167862531430254,0.45835219030575186,0.6157508058854577,0.23008441409193214,0.7332913172941858,0.17503142107224728,0.4653898909376498,0.3704750827182598,0.3837675612395207,0.1597331711848653,0.43033236571773886,0.5087317958536146
Right-Pallidum,0.8906334485844828,0.7971932634453295,0.6249922359211391,0.9157243547022114,0.3879620469952958,0.296763660961715,0.7521562549431771,0.16366771524932772,0.08069779711322309,0.16683223972487166,0.5384189453631669,0.6561486124870859,0.21755024772923903,0.7483681837566376,0.22462135441701722,0.47211161498760057,0.3942670238457556,0.39170588250067884,0.20568145352381115,0.12072308316320574,0.4919712934546479
Right-Hippocampus,0.7699149248579562,0.8129713609052369,0.5893658808688981,0.9016664206754438,0.45825535193756795,0.2226189042687849,0.7849481662349513,0.12521019120773708,0.4109120643915122,0.1662489246402622,0.423986254589798,0.5322167997331961,0.19172656542620237,0.7185434115861475,0.1772495902662521,0.386360441379652,0.32871930889235523,0.306097227866555,0.16913809183600675,0.1865112365649935,0.49257330241781827
Right-Amygdala,0.8708672106831694,0.7854891772087991,0.5886455874762555,0.9112184831790593,0.4051349878300628,0.24569790198282218,0.700175090968826,0.13732646221882114,0.21277176869183947,0.16679965181331935,0.44122179699978953,0.5675387709256936,0.3426759756952355,0.7088244401706684,0.20355813135320788,0.49615300380344485,0.34917126708654767,0.5949063711351147,0.19841765579592982,0.11393289712823038,0.4951077091315009
Right-Accumbens-area,0.8837556127573643,0.7567012877450883,0.5740035950092777,0.9236679769758204,0.4230097144545948,0.26533121532448567,0.7381421975584215,0.18037503808610791,0.14243772002071153,0.16546417886974824,0.5368270558470416,0.6670082493334135,0.2815630190894945,0.7077017234625198,0.20290795146400725,0.4422972338494711,0.3959897562173077,0.4346783248049143,0.18919972757324643,0.18892600875458873,0.4778665603573545
Right-VentralDC,0.8745339544839168,0.8041200767457255,0.6189101767780478,0.912545045102426,0.46084766439411384,0.31260175195860307,0.7627936751626321,0.15522752560669256,0.10157232178182453,0.2031893612403498,0.5328522624316336,0.6535780381856706,0.22858206183989357,0.741407063272961,0.22334252476711558,0.44889960828669145,0.381761200335783,0.4199028525094326,0.22145806223295095,0.0886280187693711,0.4844485113664615
ctx-lh-caudalanteriorcingulate,0.8200103985926819,0.7944573943523654,0.557454685141314,0.9409432588140312,0.3644988699381492,0.27372508687876584,0.799529865930763,0.1255108456194335,0.30703428671334676,0.16043242666480545,0.5095879875889011,0.537523539856538,0.24392076418314435,0.7243738954819359,0.1783972289396313,0.4732136232877303,0.3262079180988063,0.4617405356641192,0.16654525708484408,0.1474323822322109,0.4294842717440778
ctx-lh-caudalmiddlefrontal,0.7797217776113131,0.7860967099026481,0.5467153900285797,0.9322177195573288,0.41858637639280505,0.23274386084948848,0.8343264236989755,0.10434808219446644,0.37151337815703817,0.14336336116767262,0.46127775537234816,0.5332579584307162,0.19806490783665598,0.7160450688307378,0.17939569722643944,0.3684731071972942,0.29875629783083424,0.511057311769606,0.14359772955172045,0.15989751026361632,0.38765344286645986
