region,APOE,BIN1,PICALM,CLU,ABCA7,TREM2,SORL1,CD2AP,PTK2B,EPHA1,HLA-DRB1,INPP5D,ECHDC3,ZCWPW1,CD33,FERMT2,APH1B,SLC24A4,RIN3,ACE,ADAM10
Right-Cerebellum-Cortex,0.7546184235310335,0.7695775365009805,0.5049560782544135,0.9301588131450187,0.503366621376582,0.2726104779418229,0.8339163435042035,0.1510982749090522,0.4834797547046466,0.3280328298273434,0.5127159698108568,0.39194925852325146,0.3677229877645908,0.7728126780260552,0.18267179844373085,0.33123966785462805,0.3467650152218743,0.10564556848311402,0.13356029514272055,0.007419853014245902,0.44239641962786613
Right-Thalamus-Proper,0.7973402790717035,0.8280233934156064,0.6131533989995837,0.921211090520437,0.4155111152451628,0.4065368914779199,0.7666038002351859,0.16670678203469996,0.2653984952797719,0.2886786839422009,0.6131801125072013,0.6525526422312871,0.30136395057770626,0.7221333729448846,0.2934081849228638,0.39954383295944973,0.40369078793005453,0.3204640195490259,0.19866294926994135,0.06431879567509385,0.47698893579303675
Right-Caudate,0.896751139478544,0.8249736101511058,0.5976591021745514,0.933414823473822,0.3600515062800115,0.40345883248226244,0.743727527774068,0.1296368246341517,0.26829319121027184,0.15527701821522372,0.6186138024869261,0.629061019390488,0.25984112818176325,0.7233680787557958,0.2778569472322666,0.4346337542260331,0.3919556557460936,0.2732043917746647,0.19108543014837603,0.41236010098221215,0.452964140475974
Right-Putamen,0.8808582089846441,0.817506438644144,0.591824861114616,0.9294988666029547,0.3489698987813583,0.3896814162568366,0.7470321566738968,0.1516846492265993,0.2088940230354116,0.14565574077970517,0.5971274673565021,0.6358616690495008,0.2394905102181617,0.7309231413156101,0.2721178521837677,0.42961900704608647,0.3787954154485933,0.3424044804832237,0.19260624841360552,0.44330355701714386,0.47643340010519697
Right-Pallidum,0.889318614409232,0.8603052194514273,0.6707730025632436,0.9323913627084072,0.35208525948289343,0.4560827363864976,0.7940185528641037,0.16219135623473327,0.08955586789007818,0.14453408652706226,0.6750157477201887,0.6822421254685741,0.3023432363869931,0.7908752628903626,0.30906417795776553,0.48832782362146826,0.41763257978664825,0.37272556823714253,0.20572374350942998,0.07037952201593642,0.4864344613336298
Right-Hippocampus,0.7838348517006318,0.8075256747990505,0.6031658199231573,0.9281446508052192,0.38746094350487814,0.3424634032228422,0.8123240095614865,0.09594736844413813,0.4079580632061745,0.18006590175019238,0.5636745016600537,0.5740926006035718,0.23793159421276316,0.6811396062514492,0.28978009259741455,0.37216286413125066,0.34175384518321417,0.29766784146286296,0.1910703091459811,0.12550334427544343,0.49404696098183953
Right-Amygdala,0.8351342780770362,0.771760005358838,0.6078851629356142,0.9126502138903843,0.28353106869293015,0.33298002316437436,0.7286110425721612,0.14615507683774845,0.24990986590296713,0.06465224748632922,0.5523989180682591,0.5577031774820383,0.3421932994165213,0.7133666361316334,0.2543443375627871,0.49210386101175096,0.386306099866372,0.591105191139754,0.1444508114927226,0.03719489977777832,0.5132258986559866
Right-Accumbens-area,0.8812011923008822,0.7563947954301606,0.5419334719022706,0.9295907701587764,0.30400749321964243,0.37234974674236476,0.7735543364875914,0.22785134729855022,0.2073512485137607,0.14322951516600338,0.6132406426631543,0.6396535104540212,0.3092606286803509,0.7052355436760065,0.291617692021424,0.48365549988668366,0.39650428365742985,0.4349167239788905,0.17104156254110658,0.3983983264949777,0.49143453197225684
Right-VentralDC,0.8330250107485853,0.8072037453358003,0.6162249805535942,0.9294884923047793,0.4067612625553103,0.40975711115623914,0.7570894392950289,0.13785837892560787,0.10514078381024007,0.21556717134650702,0.6484217254988291,0.6480179191953306,0.2944603915445242,0.6832387397487552,0.28197909706799296,0.45135188726439934,0.39935499453862056,0.3807341982033208,0.20007185955720977,0.07710856363134046,0.48561350722443863
ctx-lh-caudalanteriorcingulate,0.8094946808269076,0.8015284275885287,0.5246491716533537,0.9451934990059352,0.37255647949548576,0.35376566824875144,0.8491072113117247,0.07135160869052522,0.3863505426144929,0.14848440921259945,0.5762067323413973,0.5105178012455918,0.2689094899601351,0.7011504589510318,0.2140386683708666,0.4084976119722719,0.3181351706158389,0.4782642432852289,0.2027437585873775,0.09606024706745184,0.3591680076868374
