region,APOE,BIN1,PICALM,CLU,ABCA7,TREM2,SORL1,CD2AP,PTK2B,EPHA1,HLA-DRB1,INPP5D,ECHDC3,ZCWPW1,CD33,FERMT2,APH1B,SLC24A4,RIN3,ACE,ADAM10
ctx-lh-parsopercularis,0.6720569421332019,0.820751919512748,0.5222321203591159,0.9212730734544338,0.3869194474581337,0.2396881683744978,0.8266674537160212,0.14902234332004957,0.3604408230721654,0.19967544111863017,0.5113570066635686,0.5884228728133901,0.25120289600450785,0.7601905718244568,0.22360624821606612,0.32359255176186885,0.2844869354832464,0.5268571894991265,0.10969427659703403,0.24165900157071007,0.426893510639508
ctx-lh-parsorbitalis,,,,,,,,,,,,,,,,,,,,,
ctx-lh-parstriangularis,0.6850475302102274,0.8154650841689796,0.5373372211668428,0.9281751372330838,0.4018612735734315,0.2843868357713345,0.841455201317399,0.15685647351907045,0.37906895087666387,0.15457439617857832,0.5532814811506965,0.5850436164568623,0.2081454762313738,0.7537500137284188,0.21803168105129866,0.346896780683319,0.2997510398375345,0.5180280070606,0.12682162360129912,0.2267513248876545,0.40915775351655126
ctx-lh-pericalcarine,0.5081941716969075,0.8151994191518358,0.4853902035518275,0.8836566481504967,0.4742104353033931,0.12939040325691933,0.8520727090618105,0.21323445786422382,0.43314967157091266,0.18771929605122578,0.4188198268087764,0.5943498805657712,0.17049124294281404,0.735418319020873,0.12470260387711188,0.2684277553603212,0.2605292665975662,0.6974000470177317,0.14126800568268313,0.22917537593057116,0.41414397041285195
ctx-lh-postcentral,0.6343816259359194,0.8117712869265927,0.5382310796908676,0.9149098490317704,0.430221795541613,0.2887504039642098,0.8482196752573073,0.18723027913914786,0.36039864165102586,0.1721046508513958,0.547899403454445,0.6016006611996628,0.15228236111187854,0.7684959297206346,0.20670874124087185,0.3258255997280639,0.30284528330426597,0.5408302767413933,0.11031042517018567,0.23687307356812862,0.4343272800729783
ctx-lh-posteriorcingulate,0.7222824218191606,0.8096702357423512,0.5394089923512713,0.9296233913181347,0.4135915638051683,0.26595602179320404,0.8369074679188055,0.16531715272020797,0.3516444104466025,0.15806972317863882,0.5447851305574177,0.5939679908310199,0.1878200021673268,0.7495697959094851,0.21358812845363084,0.3982292517303108,0.31638870630653826,0.5065247546506655,0.1542066988311013,0.23108568728268736,0.4398864325621178
ctx-lh-precentral,0.6622391844203058,0.8093457747439354,0.546916778988907,0.9279856213478521,0.407458086012253,0.28364886165295755,0.8470441775453266,0.1457719546637198,0.36732972880699516,0.16107935163064405,0.5513677995692096,0.6021763123506874,0.16670098191525906,0.7695297242813575,0.21299450710394652,0.3312194751763186,0.31810142481469245,0.5056348586736468,0.1153688060750216,0.23536800072247893,0.430905671601012
ctx-lh-precuneus,0.6528406031706464,0.808778372888622,0.5171889361392821,0.9199765855565452,0.41657167054992716,0.26797032304162405,0.8447535141889266,0.17222001145748977,0.3990158910639515,0.16276073688206816,0.5175368149244328,0.5722692900646883,0.1976087717077289,0.7469139009591101,0.19589951658790694,0.33013065880599185,0.29972543604770285,0.5663369591653136,0.14220794127719338,0.22795846460912267,0.41597679644993746
ctx-lh-rostralanteriorcingulate,0.7974737780582962,0.8094905605316145,0.5113427527306716,0.9326986795595343,0.3593896718581679,0.26616278602616344,0.7968735921220769,0.18102781911705196,0.3226579652881533,0.1444796624402816,0.5325798766403231,0.6107027173974532,0.26525515326819116,0.7500318498850718,0.22873035428145777,0.4050639576444761,0.27485827157535087,0.5437725983390977,0.13490069839898422,0.2507856841136717,0.4238404162485414
ctx-lh-rostralmiddlefrontal,0.7087064656922495,0.7941669080248819,0.5017218842841003,0.9331388202377962,0.4025110024931864,0.30829614968654806,0.8491787890967609,0.15428459048747808,0.37703261383606357,0.13390758135765105,0.5414897682132684,0.5731918343919318,0.20724777608880046,0.7529045421506293,0.22378188979821378,0.33177805555420803,0.2878131850704817,0.5230955832806014,0.11345080434663324,0.2052916765883946,0.3881207261997259
ctx-lh-superiorfrontal,0.7529226352221041,0.806829700504214,0.5406858187923442,0.9301316283517097,0.3966351115252731,0.26529932650324106,0.8351014181500576,0.16265220813886036,0.36864729306669486,0.1516513743520302,0.5270402308563632,0.5749721903879634,0.17424368243567256,0.7555288384144707,0.20658378535702562,0.3721146723359299,0.3105439346547083,0.48693819819764905,0.12752320597418354,0.2242608089302193,0.4500699527029438
ctx-lh-superiorparietal,0.6985103202268952,0.8121524193381171,0.5324594352238596,0.9184621000087564,0.41355332641453146,0.2885544140691061,0.8477084629879446,0.15555155531462533,0.36692087959559627,0.12537996046606623,0.550411849468436,0.5987750515844359,0.13770851471604015,0.7605874099733468,0.1910083723557646,0.3454549541762951,0.30430116563239795,0.5320598159819974,0.1278409740822291,0.2119708458048929,0.40732751348966667
ctx-lh-superiortemporal,0.7205037949244125,0.8128053289865016,0.5311594122844122,0.9224723362441019,0.39536841584856436,0.26583145500107264,0.8215806566300073,0.15813718742091365,0.3717592199142332,0.14436796820059836,0.5125760712953251,0.5895834888230438,0.2317770549852017,0.748800703788039,0.21366453472894964,0.38196104286906646,0.3103681516597786,0.5698387167256491,0.1190065007200602,0.23062419089600517,0.43942033233689987
ctx-lh-supramarginal,0.7175446967774644,0.8238422443546687,0.5626871566272014,0.9224852909405199,0.3927631055978932,0.3315568389132364,0.835459275257215,0.16527260248282827,0.3377840553957863,0.166586227917261,0.5624240893455171,0.6152779387654865,0.14092258692011786,0.7685789169617858,0.23383006930339847,0.37896430333789366,0.3020385397259805,0.5061506080379299,0.15065910796143972,0.22745360483352708,0.42996519950811907
ctx-lh-transversetemporal,0.5861830750715996,0.8215260738190838,0.5266179080982805,0.9058613838896122,0.4296505471140378,0.24996363546965458,0.8494180446996474,0.19636071896366483,0.35179114842758563,0.17305193231810442,0.5254868525037921,0.6101335885634223,0.19993312186489418,0.7800757775680818,0.19483154065912683,0.2972960078161887,0.3167137904789663,0.57954920288161,0.11620298453289167,0.28387993736207084,0.4310690944641221
ctx-lh-insula,0.7316728528281855,0.8193467871297422,0.5236009192541257,0.9255061384345655,0.3979636346050639,0.2779627754215064,0.8099876464451913,0.17657086282044943,0.34185903262869144,0.16917718590929695,0.5180722806081528,0.5838056590882259,0.29666336694896156,0.743048904078295,0.19237853260901117,0.37688539412237154,0.3059507963965775,0.5494294843051758,0.12396071956230295,0.23178542979052774,0.4415535595503939
ctx-rh-caudalanteriorcingulate,0.8305261163584562,0.8234002390774576,0.5765295227497018,0.9413077079358776,0.3564412603808126,0.37200957311374205,0.805993174375148,0.16452352851184374,0.2581818780138378,0.17915572048597686,0.6213409530480064,0.6616827609852048,0.22620003307718367,0.77599932618308,0.26595933856944476,0.48149513932221916,0.33637495744696233,0.4452168280430095,0.1681806023173473,0.24337647119325415,0.4639318874110347
ctx-rh-caudalmiddlefrontal,0.7397005360004565,0.8097279078553089,0.5542180261375419,0.9314942255778746,0.41730212093275787,0.2865561430496356,0.8415751602898252,0.15904490039922323,0.3534621876859769,0.13317044084151575,0.5308925081809148,0.5976946154792877,0.14947404350743443,0.7659301958971323,0.22179568417530193,0.36764983100174775,0.312946010906868,0.49727302605334556,0.13210236026725808,0.221728932849508,0.4480586170361347
ctx-rh-cuneus,0.6212522696430403,0.8294199860078382,0.5345736412924984,0.9109320346129776,0.45568774137599033,0.2582289350866976,0.8496854051672424,0.18058980061643196,0.4158751696404109,0.14692024574455884,0.519528682635989,0.6048830724724635,0.14557038883186615,0.7539976159938984,0.17748374946530834,0.31968317661911483,0.31993574400335384,0.5966426439912631,0.11831269654002514,0.16504827576030276,0.3794594362095721
ctx-rh-entorhinal,0.8598259397655638,0.822508532177092,0.5564421874048627,0.9404450583925396,0.3984202639222328,0.34611126777679496,0.8072853604390289,0.13242702585973576,0.3147519032137239,0.12775411293138592,0.5966772257998356,0.6322510356474986,0.24020315913019955,0.7379163200852268,0.22642548679807142,0.46872690391812744,0.33725095611744804,0.41595165354064545,0.16822675308633037,0.161123181885213,0.4650963011789807
ctx-rh-fusiform,0.753796803291759,0.8338225055819173,0.541862624876288,0.9258573873739733,0.4180493439592345,0.26255799869237534,0.8330555661152818,0.14306595236189615,0.3492367768854135,0.14435717807600623,0.5198341742379347,0.5709971757145909,0.24534837918693586,0.7565962584867899,0.1953652463938156,0.37957983746145335,0.31895681148549726,0.5307974153568085,0.1428756009376503,0.21282882809104117,0.43517895635126014
ctx-rh-inferiorparietal,0.6273289910395164,0.8054359224006675,0.5247472076709542,0.9157697790611632,0.4251243458708588,0.257052138671474,0.8446218439244993,0.1799036575650161,0.3813784740238204,0.1621633786252429,0.5144176773591213,0.5966661700000278,0.13241549296734023,0.7488235128086362,0.19050471265027305,0.30830360663210343,0.3017467952594219,0.5522026301886696,0.11614761956791116,0.239945969400252,0.422406459772486
ctx-rh-inferiortemporal,0.7859574092989539,0.8096089957489088,0.5300609414126757,0.9302106755311893,0.39556793942052426,0.2689683110385238,0.8252661102309853,0.15328905305138035,0.3515398726746575,0.13859858677327802,0.508787194706798,0.5743220158673813,0.21616883094735911,0.7424903252858275,0.20722756728691105,0.3890089379995496,0.28973964092100263,0.5348822505974639,0.13036877337757202,0.2216843593912281,0.4231903261063902
ctx-rh-isthmuscingulate,0.6800179598836672,0.8108926005548206,0.5956162993396837,0.9128868537068456,0.42749783704293437,0.22563218761694398,0.8269067158564206,0.15885094625507548,0.4049927560915326,0.14699342492486106,0.4756098168554688,0.5476542630309584,0.17525501454753,0.7529052373529436,0.18875048351733464,0.33875432556016616,0.3218554507318519,0.33038470208725057,0.1231210360262844,0.2355707970823602,0.53410710844918
ctx-rh-lateraloccipital,0.6405888559954402,0.8146252846011952,0.5406731596882124,0.9146419362461579,0.45280586769948805,0.27624546559180774,0.8540622550657725,0.16623813092660109,0.40230697835737333,0.15685497493949624,0.5292754878337926,0.6118275180638515,0.12489656763161298,0.7441317790874871,0.17301522529882857,0.3262406748681369,0.3145547149057842,0.5710692836305598,0.13267436574482075,0.24347562455779181,0.4241223379797382
ctx-rh-lateralorbitofrontal,0.7491871760969142,0.8197951976403774,0.5571351073158406,0.9213723483029215,0.4007506350928409,0.3305919501184656,0.8095338965678305,0.16414264856546512,0.3330507823317168,0.16895617465679358,0.5489259094896097,0.6005222290871377,0.2391617460455306,0.7590151746330847,0.23855843294296541,0.3818873463218695,0.34400510815885554,0.5268019759309741,0.15225151695212658,0.17740377163176663,0.4392317091246297
ctx-rh-lingual,0.579895490048101,0.8163222987293751,0.5595384510431369,0.9057023592646168,0.44011805477167937,0.2172504950634623,0.8482221589353284,0.19424943253580348,0.3792567945951236,0.16388630729257214,0.4704366643722122,0.6116011720397612,0.1318854036501989,0.7663158900849287,0.1846542692130393,0.3428484020705006,0.3202322936758182,0.5831595084199379,0.11551675999496695,0.23258236331542592,0.4453994174328316
ctx-rh-medialorbitofrontal,0.7645151685552647,0.8228133226330128,0.5365032019439941,0.9330332316498986,0.38463021022098876,0.30910848563813975,0.8207531589397266,0.13690521285143714,0.3552696694933045,0.16496682058287288,0.5533213404097643,0.5908986768943646,0.2833943286471008,0.7443284311163252,0.2236242023380568,0.39882220223160914,0.3355088157492615,0.5691463162275421,0.13881284963241122,0.20228024717880527,0.4407513400376071
ctx-rh-middletemporal,0.7165870342954509,0.8295004142916964,0.5509794163504715,0.9215040446423319,0.40024576058942685,0.2275686629844245,0.8387289621450524,0.15566309324263727,0.3406578779352789,0.14947719072298793,0.4861090825368165,0.584585339451252,0.18801167271329508,0.7653843185791787,0.18312547454787198,0.37353829978911846,0.3069309884555105,0.5081141491168384,0.1092937729705322,0.2161863124646102,0.4435097192644801
ctx-rh-parahippocampal,0.6036837834618473,0.8150147919087803,0.5506206368178144,0.9137231244435129,0.43147623825278547,0.17597881800707763,0.8239348158096789,0.12685810917273596,0.3768711096765843,0.14555620016141882,0.44478685605481433,0.5122030646280356,0.20299562194204895,0.7101340783958613,0.13908654332362574,0.37179379211080565,0.3045581370678094,0.5710600820842993,0.13174871232914687,0.20907529756881302,0.4605625541617111
ctx-rh-paracentral,0.702579394192679,0.798568104028177,0.5455631649398565,0.929462598429037,0.424320813339873,0.290658796431775,0.8400777686317412,0.19130364278682627,0.39214559857998726,0.17737442130364234,0.557783215117752,0.5931232765875827,0.13753236634529875,0.7529578811059185,0.1980701007587492,0.35892476703635695,0.31088034079194105,0.515054385003996,0.10576972164856771,0.2799061272587411,0.4336168021646125
ctx-rh-parsopercularis,0.6720569421332019,0.820751919512748,0.5222321203591159,0.9212730734544338,0.3869194474581337,0.2396881683744978,0.8266674537160212,0.14902234332004957,0.3604408230721654,0.19967544111863017,0.5113570066635686,0.5884228728133901,0.25120289600450785,0.7601905718244568,0.22360624821606612,0.32359255176186885,0.2844869354832464,0.5268571894991265,0.10969427659703403,0.24165900157071007,0.426893510639508
ctx-rh-parsorbitalis,,,,,,,,,,,,,,,,,,,,,
ctx-rh-parstriangularis,0.6850475302102274,0.8154650841689796,0.5373372211668428,0.9281751372330838,0.4018612735734315,0.2843868357713345,0.841455201317399,0.15685647351907045,0.37906895087666387,0.15457439617857832,0.5532814811506965,0.5850436164568623,0.2081454762313738,0.7537500137284188,0.21803168105129866,0.346896780683319,0.2997510398375345,0.5180280070606,0.12682162360129912,0.2267513248876545,0.40915775351655126
ctx-rh-pericalcarine,0.5597056435058905,0.8237849270080595,0.5203470742893165,0.8973596265776629,0.46414703946605723,0.22160792368236654,0.8494260023450237,0.17066275709896997,0.4399828825389296,0.16205347422955446,0.4777205757801184,0.6074456238320388,0.139268676518553,0.7424295942710014,0.15139203009189361,0.31336903247076375,0.29807719758186735,0.6556638929933977,0.145456736479014,0.2104849428062307,0.41426536317756746
ctx-rh-postcentral,0.6343816259359194,0.8117712869265927,0.5382310796908676,0.9149098490317704,0.430221795541613,0.2887504039642098,0.8482196752573073,0.18723027913914786,0.36039864165102586,0.1721046508513958,0.547899403454445,0.6016006611996628,0.15228236111187854,0.7684959297206346,0.20670874124087185,0.3258255997280639,0.30284528330426597,0.5408302767413933,0.11031042517018567,0.23687307356812862,0.4343272800729783
