region,APOE,BIN1,PICALM,CLU,ABCA7,TREM2,SORL1,CD2AP,PTK2B,EPHA1,HLA-DRB1,INPP5D,ECHDC3,ZCWPW1,CD33,FERMT2,APH1B,SLC24A4,RIN3,ACE,ADAM10
ctx-lh-cuneus,0.862492968998026,0.7877958713060145,0.5367860393165517,0.9241571993587613,0.39770308415409433,0.12738321795019156,0.8132826954191036,0.185736301852143,0.2679077778900095,0.16841810437620305,0.4410603748055593,0.5967307747581405,0.13231934276936116,0.7644310476657556,0.043800586259756726,0.39225768193653615,0.31523360376004256,0.5804110628285247,0.16644743835856454,0.2929010011545234,0.4282545928728722
ctx-lh-entorhinal,0.8772934826293889,0.7789780212481074,0.5134355821233134,0.9406866105197536,0.3288095165889939,0.2745166930217225,0.7689351239221792,0.17315950105411457,0.2959693902739946,0.13318796641647423,0.48310828497934044,0.5641123670575443,0.3073253052147875,0.7611325423554394,0.22298889526437135,0.5023286604831863,0.3228262747609422,0.5725617644588592,0.1563336393343588,0.15527563974206232,0.43028672038460025
ctx-lh-fusiform,0.8458598445266622,0.7801025830503867,0.5043563870457735,0.9356383055367573,0.37054051804126686,0.13264715478961012,0.7966373768328749,0.15473754845711307,0.34552154119077927,0.1411473181026443,0.4562290537667424,0.5259574425567877,0.27960256025316954,0.7373224649655014,0.148444607811675,0.42073359484942846,0.30448641558921463,0.5689486755703442,0.14672637114523868,0.2089143941267609,0.4162091554769152
ctx-lh-inferiorparietal,0.8208470633856134,0.7745982734929895,0.494239628920959,0.937452405328277,0.38915361034836043,0.16915635236898643,0.8275257066022945,0.17816877398284203,0.38737481422062536,0.1686951731101566,0.4658093240240547,0.5395939275554638,0.17067752732646174,0.7426082170659967,0.13454295829706925,0.37633294602783274,0.29904842961348765,0.5737626148629854,0.15450803055451823,0.2512305849823386,0.3990546245031965
ctx-lh-inferiortemporal,0.8435850804185512,0.7771093682110319,0.48106445041605794,0.936613006102845,0.36603073581735934,0.19441312657428478,0.8062311461424586,0.16149256651156035,0.3574760836270513,0.1461731365615482,0.4721992164246783,0.5366981643229292,0.2668083964158052,0.7421215011511598,0.17645991304362202,0.41775908756128965,0.3041842903643375,0.5921775395438099,0.15164391445015685,0.2111848268170512,0.4012645217614746
ctx-lh-isthmuscingulate,0.8490361591440823,0.7845645982809487,0.518213361837506,0.9363433080962664,0.38283963822328665,0.09355245229076228,0.8029934354083988,0.2133727752083318,0.28849934793955856,0.17264220142959036,0.4290971679055313,0.5212929045035282,0.22696353609580788,0.7541178493223335,0.09547585348131801,0.4453746837806795,0.32073645668268236,0.5742738455319387,0.17345111999649365,0.2734383395105727,0.42868629222247645
ctx-lh-lateraloccipital,0.8421210749716284,0.793770150807144,0.5301023471864438,0.9244523572233829,0.4189320534306227,0.09622401340339858,0.7971300874588689,0.2020299960065604,0.29485701610045006,0.10601478779155792,0.42684504901003717,0.5781634973053837,0.1440103157396039,0.7565058203267488,0.07043633203094826,0.4105490435068673,0.3170536343409935,0.558832018241401,0.1728149482849139,0.2744180082242226,0.44677104494497827
ctx-lh-lateralorbitofrontal,0.8245544921920291,0.7931499859234032,0.5077953551972101,0.9296267942657183,0.37845707567649095,0.12360974316865829,0.804705511423138,0.18259128898456475,0.3685981650834007,0.1535995322022944,0.4253933962151103,0.5278900515699144,0.24305397567872117,0.7565980243858269,0.12288072498729344,0.3873505365492246,0.3053756838782953,0.5895637613244363,0.16046787575574772,0.22811793880370304,0.4206970832171703
ctx-lh-lingual,0.8271121994353379,0.7863997450614947,0.5412113036184012,0.9230379166369233,0.38850092516118406,0.1084136569513386,0.7880467525851291,0.22170249365604655,0.2790783925671387,0.15900806350775668,0.4422486860806994,0.5803155291014045,0.14646389941909194,0.7589938910241848,0.10237195265891963,0.3844590077486622,0.30237293330043685,0.5735768688296671,0.15551521102818608,0.27283122468575843,0.4621713539513431
ctx-lh-medialorbitofrontal,0.8187223574484999,0.7833700260779792,0.4906272188909797,0.9349447670853537,0.36460230443757025,0.12637352121791573,0.8015111139019384,0.19214372828737503,0.36976223958907434,0.13654996827323385,0.4492372408263824,0.5252141989471029,0.26722882556408556,0.7536314321490375,0.1271851369306296,0.39652929757778665,0.2798230660945795,0.5989926799112408,0.15268998121224553,0.2584962414266846,0.39304959419638497
ctx-lh-middletemporal,0.8372876084350648,0.7898981945821114,0.486504159505176,0.9332505887336463,0.3713220847791914,0.14539917055041424,0.8087146637375544,0.17978469056108096,0.3537462681832229,0.15222155450681635,0.4436634038541867,0.5266262145089843,0.2498145585232731,0.7466466880616003,0.117644037820792,0.39115665857116677,0.3123201048088007,0.5832175619763738,0.14260540222898263,0.2253582147041338,0.4031656233731806
ctx-lh-parahippocampal,0.8518951380247182,0.7834828941532126,0.5180207900180851,0.93753301935458,0.3761954392369842,0.18160485585731867,0.8192104689818739,0.15824140641370982,0.3655935752500461,0.11401065817550692,0.4776028142151969,0.5055994622705764,0.2501638861782403,0.7497284329572287,0.13565891850783546,0.4319865772724505,0.313620840154464,0.48128499037892997,0.1565970703740741,0.172717236384894,0.4333163074138301
ctx-lh-paracentral,0.8404372556312878,0.7784529219084901,0.5066521695199996,0.9391931064267788,0.386092431317262,0.11867092092582995,0.7994315903526101,0.18874643572308406,0.30010751683033354,0.1937515259853722,0.4611976213845202,0.5217350327154628,0.21261641077130222,0.7671045348578746,0.09975335139318006,0.42470372920724764,0.3082316832772081,0.5476675762776848,0.1571962345443825,0.28572299411208846,0.42291125569580135
ctx-lh-parsopercularis,0.8328298796699092,0.7686205481393587,0.4747473873755921,0.9345870049420297,0.37060464525075454,0.1934535700260503,0.8162570727456362,0.15994814752139241,0.41638797381654014,0.13247404408059593,0.4930273437767538,0.5266105518063822,0.2795914709330357,0.7421605810425007,0.15461790736395886,0.39679894928779347,0.30514120620417684,0.576792934567673,0.1789321201437603,0.18310634904578627,0.373001201202302
ctx-lh-parsorbitalis,0.7983914873505353,0.7818294769428813,0.527086889565061,0.9324894651958734,0.3879885534998744,0.038693794786456986,0.8099090133773676,0.20990506610910492,0.31110535287373187,0.24994733494606255,0.4224512121626597,0.4762004342189047,0.2139000996093918,0.7559325844576806,0.06622800515033922,0.4067784292371224,0.30516666895996913,0.6141527730127543,0.12196449910819043,0.2478418511162604,0.46427870927486964
ctx-lh-parstriangularis,0.820265688653617,0.7936726628014851,0.4886018590641661,0.940749696991308,0.3900002176227927,0.1295819112797808,0.8270767567163229,0.22599350729303946,0.36251023932919135,0.1813644016614107,0.4466045871905827,0.5382015348009253,0.21115711106160062,0.7721721751142713,0.06483849024421437,0.3781905432961741,0.27300921738186545,0.5593226954489482,0.1503106296666864,0.2887048997214678,0.4410691839244625
ctx-lh-pericalcarine,0.8309325523632949,0.7939276478467239,0.533735389872849,0.9183145449105146,0.41740740138362276,0.15402930774369866,0.8309383485381145,0.17320227474684347,0.2900499647715954,0.15107405780061867,0.45120722407874747,0.5917886577592141,0.11243762003987401,0.7757650412193069,0.08140385064360708,0.36762765994934277,0.30210617475888213,0.615489488683842,0.17277763775469868,0.23941938390598566,0.43946715240563816
ctx-lh-postcentral,0.8340308657575343,0.7765503488402892,0.4997681565905237,0.9360787457959101,0.3889742305360248,0.18148514824220766,0.8223177344964143,0.17084279529510912,0.3604536881207637,0.1844577449248152,0.4876866638900951,0.5450098916752996,0.18157746015202486,0.7579301015819148,0.12247690314097018,0.3924087745709233,0.3199764905273609,0.5655346410342059,0.16335863252144617,0.24205877350992686,0.3960441011838058
ctx-lh-posteriorcingulate,0.8418195902316867,0.7919367656702895,0.5208071943080208,0.9396930216563685,0.3770833395140306,0.13457346668697173,0.804819999588726,0.1780247155671547,0.3322746887417889,0.15640069975546048,0.46595199314902735,0.5047662390473939,0.20606134252647978,0.7598289728190811,0.10763057791406475,0.42608173256356446,0.3153701334765086,0.5672277472431686,0.15490846582212403,0.2823243786967789,0.4380494734392405
ctx-lh-precentral,0.8408089662043524,0.7789731882849628,0.5133607842689696,0.9366386008539415,0.37297764018691026,0.16133434022003745,0.8157413407343137,0.17709284761691232,0.3211727835621029,0.1761598916984361,0.47101401288907746,0.5266642430238037,0.17873124217406672,0.7666315906214232,0.11859127133193098,0.4043387337193266,0.3199768499961142,0.5531611276879865,0.15209403485343986,0.23620413182498926,0.4313890596729645
ctx-lh-precuneus,0.8570464672118896,0.7983032563659398,0.5232177687712707,0.9387182679748933,0.38387450341589346,0.09477851234834708,0.8038009440294315,0.1936139125810089,0.3165096778179162,0.14233255510283932,0.44150053794650634,0.5423869868118512,0.1816799481451754,0.7652812568984688,0.10484267676657118,0.4317162429401879,0.315760936068914,0.5673144855027175,0.1545521987103035,0.2737350286129452,0.42717009314985777
ctx-lh-rostralanteriorcingulate,0.8021201575035162,0.7801043108688528,0.46221674434803206,0.9300090787967636,0.38722296659364075,0.12215003298704402,0.787418796897603,0.17253485292590548,0.3956547380205564,0.1614417929134608,0.46666151946315654,0.4886974878517359,0.32574389935027026,0.7430826779427635,0.14501939680957063,0.4129661828509038,0.3066677100247725,0.5990396203939983,0.1343211333232252,0.21358450786802033,0.38375356227223256
ctx-lh-rostralmiddlefrontal,0.7922032486734312,0.7825323196425601,0.49734710734402787,0.9314503397984893,0.3825342596217795,0.10081700849573652,0.814441292242661,0.16403568267971597,0.40061781841337424,0.18495841707081417,0.4346848232930737,0.5217579410464108,0.19514885609645957,0.7495594421536355,0.11181881211815074,0.372201203264725,0.3100663246539041,0.590962929019916,0.1427683030252804,0.2400553776487032,0.3812637366252018
ctx-lh-superiorfrontal,0.8281361792093838,0.7859714456678648,0.506267535311983,0.9361611760306193,0.39125447997995527,0.1776829307541063,0.8185544070259216,0.1702909453704876,0.3646283141359642,0.16951325461439634,0.44796015485633844,0.5153661749572166,0.2139926880777719,0.7660929736684405,0.1417580086253384,0.4215354951874558,0.3126033980592513,0.5508180836757575,0.16197641965236304,0.21878105359051586,0.4167611204609236
ctx-lh-superiorparietal,0.8525105818838157,0.7821335319088182,0.5032430230218166,0.9388346555119464,0.38525749240961893,0.14420361696548334,0.8174407749011567,0.19083185806139902,0.3334006088661691,0.16993056419626068,0.44880492276351414,0.5400059547590477,0.1596362950713706,0.7620003166522719,0.11151990391592183,0.4107752677929305,0.30877746398319095,0.5741521651500945,0.16291226944863318,0.2562826459160153,0.4185824459329409
ctx-lh-superiortemporal,0.8489326712111663,0.7870074610344786,0.48833877773482054,0.933176545800037,0.36106553551830645,0.17191788260252444,0.7901582783620725,0.17556117567550836,0.35338340078756847,0.15422482697674614,0.46526149726892685,0.5333888621710243,0.2779244166996163,0.7449765115796559,0.13790840164686782,0.4247012352886034,0.3071602107701384,0.6060523533935958,0.1508245752718383,0.2101639695360164,0.41284452374557484
ctx-lh-supramarginal,0.8448490054417042,0.7846914602242313,0.5029022170391876,0.9382282125635601,0.3785009933163898,0.1380816311339344,0.8237330574609104,0.17530380530621606,0.3547672309621149,0.12261895317564618,0.44991475679760856,0.5262617880209183,0.19125447830949718,0.7533101339344702,0.10374472566025109,0.39672389725139684,0.3075791965920692,0.5569912903644508,0.1355366419441097,0.18373550744847075,0.4056550563287351
ctx-lh-transversetemporal,0.755813042964885,0.8616904532090136,0.5977920765619509,0.8799207086320722,0.4246348075463205,0.1305138403706265,0.7520904297932877,0.16635383627293945,0.13618101107554095,0.12708907253527912,0.4564732584322105,0.4854134903510791,0.2593169649993575,0.8140940778091118,0.08086445270943939,0.45639275075961555,0.3324761444406627,0.5215977635987668,0.11753399180232614,0.1688493528750639,0.48947830592243213
ctx-lh-insula,0.7891924362206576,0.77287035336476,0.6229563991868556,0.8862577749069902,0.3541694435323529,0.11487531050756078,0.7316800446465017,0.17123349840066723,0.13790553916275275,0.1477799196813607,0.44257624342329666,0.47822490241025783,0.20179651777545946,0.7345163239792797,0.12241939390493876,0.49269954229766894,0.3435793598844288,0.5310270024452929,0.1368983906675973,0.2309805407175901,0.5711079122904251
ctx-rh-caudalanteriorcingulate,0.8495704686882962,0.7873863611162022,0.5162763314622292,0.9408819746450313,0.3529527555316689,0.17757217799726374,0.785228006952829,0.1349607468578164,0.3558866954128558,0.19860444348496883,0.48875582806241785,0.5175435436840303,0.261641495289105,0.7447874177398448,0.13396118205281654,0.4649321072532414,0.32825897510048924,0.5086160598830163,0.1524047747212847,0.2328709460001065,0.4197570034284472
ctx-rh-caudalmiddlefrontal,0.820869962954071,0.7814465506458504,0.4598422297078652,0.9334875468908688,0.3993575537031628,0.1401901084227673,0.8161900426912689,0.1565012065754671,0.3732938981755416,0.12185218118523318,0.4509382965320054,0.5189263649208705,0.23774170512047346,0.755403566677794,0.14690161224403397,0.35716272889649836,0.30264243088587595,0.5561980587200273,0.14729902470136524,0.19009784156234247,0.3780481183207077
ctx-rh-cuneus,0.862492968998026,0.7877958713060145,0.5367860393165517,0.9241571993587613,0.39770308415409433,0.12738321795019156,0.8132826954191036,0.185736301852143,0.2679077778900095,0.16841810437620305,0.4410603748055593,0.5967307747581405,0.13231934276936116,0.7644310476657556,0.043800586259756726,0.39225768193653615,0.31523360376004256,0.5804110628285247,0.16644743835856454,0.2929010011545234,0.4282545928728722
ctx-rh-entorhinal,0.8772934826293889,0.7789780212481074,0.5134355821233134,0.9406866105197536,0.3288095165889939,0.2745166930217225,0.7689351239221792,0.17315950105411457,0.2959693902739946,0.13318796641647423,0.48310828497934044,0.5641123670575443,0.3073253052147875,0.7611325423554394,0.22298889526437135,0.5023286604831863,0.3228262747609422,0.5725617644588592,0.1563336393343588,0.15527563974206232,0.43028672038460025
ctx-rh-fusiform,0.8458598445266622,0.7801025830503867,0.5043563870457735,0.9356383055367573,0.37054051804126686,0.13264715478961012,0.7966373768328749,0.15473754845711307,0.34552154119077927,0.1411473181026443,0.4562290537667424,0.5259574425567877,0.27960256025316954,0.7373224649655014,0.148444607811675,0.42073359484942846,0.30448641558921463,0.5689486755703442,0.14672637114523868,0.2089143941267609,0.4162091554769152
ctx-rh-inferiorparietal,0.8132692553195933,0.7784826033479344,0.494239628920959,0.937452405328277,0.38433917427130126,0.16668841471268708,0.8248329345161463,0.18472880251555818,0.38657528424876314,0.1686951731101566,0.47012010013494143,0.5354457275033468,0.18729776723188984,0.7426082170659967,0.13281404332333016,0.37633294602783274,0.30345090628904714,0.5737626148629854,0.1441612269644586,0.2512305849823386,0.3967444498930718
ctx-rh-inferiortemporal,0.839627469269981,0.777959336958933,0.48176885623182003,0.9364004346521755,0.36884401204237355,0.1997610918771632,0.8067370579431363,0.160723723157681,0.359137328437498,0.14697914998897166,0.47207503974677384,0.5368825213846504,0.26501041615746607,0.7437395069315701,0.17302360402569852,0.41425171146019046,0.30375952358137354,0.5932747896571089,0.15295637315748933,0.210416431388782,0.40064002441015306
ctx-rh-isthmuscingulate,0.8490361591440823,0.7845645982809487,0.518213361837506,0.9363433080962664,0.38283963822328665,0.09355245229076228,0.8029934354083988,0.2133727752083318,0.28849934793955856,0.17264220142959036,0.4290971679055313,0.5212929045035282,0.22696353609580788,0.7541178493223335,0.09547585348131801,0.4453746837806795,0.32073645668268236,0.5742738455319387,0.17345111999649365,0.2734383395105727,0.42868629222247645
ctx-rh-lateraloccipital,0.8421210749716284,0.793770150807144,0.5301023471864438,0.9244523572233829,0.4189320534306227,0.09622401340339858,0.7971300874588689,0.2020299960065604,0.29485701610045006,0.10601478779155792,0.42684504901003717,0.5781634973053837,0.1440103157396039,0.7565058203267488,0.07043633203094826,0.4105490435068673,0.3170536343409935,0.558832018241401,0.1728149482849139,0.2744180082242226,0.44677104494497827
ctx-rh-lateralorbitofrontal,0.8245544921920291,0.7931499859234032,0.5077953551972101,0.9296267942657183,0.37845707567649095,0.12360974316865829,0.804705511423138,0.18259128898456475,0.3685981650834007,0.1535995322022944,0.4253933962151103,0.5278900515699144,0.24305397567872117,0.7565980243858269,0.12288072498729344,0.3873505365492246,0.3053756838782953,0.5895637613244363,0.16046787575574772,0.22811793880370304,0.4206970832171703
ctx-rh-lingual,0.8271121994353379,0.7863997450614947,0.5412113036184012,0.9230379166369233,0.38850092516118406,0.1084136569513386,0.7880467525851291,0.22170249365604655,0.2790783925671387,0.15900806350775668,0.4422486860806994,0.5803155291014045,0.14646389941909194,0.7589938910241848,0.10237195265891963,0.3844590077486622,0.30237293330043685,0.5735768688296671,0.15551521102818608,0.27283122468575843,0.4621713539513431
ctx-rh-medialorbitofrontal,0.8187223574484999,0.7833700260779792,0.4906272188909797,0.9349447670853537,0.36460230443757025,0.12637352121791573,0.8015111139019384,0.19214372828737503,0.36976223958907434,0.13654996827323385,0.4492372408263824,0.5252141989471029,0.26722882556408556,0.7536314321490375,0.1271851369306296,0.39652929757778665,0.2798230660945795,0.5989926799112408,0.15268998121224553,0.2584962414266846,0.39304959419638497
ctx-rh-middletemporal,0.8374228964539945,0.7896426743650293,0.48516133353031554,0.9334169509693317,0.3705546925044352,0.1465501697117987,0.8078858838631683,0.17829231536306966,0.3535213921945179,0.15416567135372103,0.44282584754017595,0.5293257780519851,0.251954059584224,0.7458246106892833,0.11482928685840363,0.39080309206670377,0.30963800121266827,0.5854897479501037,0.14642719699779305,0.22412161596727878,0.40293704072428466
ctx-rh-parahippocampal,0.8518951380247182,0.7834828941532126,0.5180207900180851,0.93753301935458,0.3761954392369842,0.18160485585731867,0.8192104689818739,0.15824140641370982,0.3655935752500461,0.11401065817550692,0.4776028142151969,0.5055994622705764,0.2501638861782403,0.7497284329572287,0.13565891850783546,0.4319865772724505,0.313620840154464,0.48128499037892997,0.1565970703740741,0.172717236384894,0.4333163074138301
ctx-rh-paracentral,0.8404372556312878,0.7784529219084901,0.5066521695199996,0.9391931064267788,0.386092431317262,0.11867092092582995,0.7994315903526101,0.18874643572308406,0.30010751683033354,0.1937515259853722,0.4611976213845202,0.5217350327154628,0.21261641077130222,0.7671045348578746,0.09975335139318006,0.42470372920724764,0.3082316832772081,0.5476675762776848,0.1571962345443825,0.28572299411208846,0.42291125569580135
ctx-rh-parsopercularis,0.8328298796699092,0.7686205481393587,0.4747473873755921,0.9345870049420297,0.37060464525075454,0.1934535700260503,0.8162570727456362,0.15994814752139241,0.41638797381654014,0.13247404408059593,0.4930273437767538,0.5266105518063822,0.2795914709330357,0.7421605810425007,0.15461790736395886,0.39679894928779347,0.30514120620417684,0.576792934567673,0.1789321201437603,0.18310634904578627,0.373001201202302
ctx-rh-parsorbitalis,0.7983914873505353,0.7818294769428813,0.527086889565061,0.9324894651958734,0.3879885534998744,0.038693794786456986,0.8099090133773676,0.20990506610910492,0.31110535287373187,0.24994733494606255,0.4224512121626597,0.4762004342189047,0.2139000996093918,0.7559325844576806,0.06622800515033922,0.4067784292371224,0.30516666895996913,0.6141527730127543,0.12196449910819043,0.2478418511162604,0.46427870927486964
ctx-rh-parstriangularis,0.7758409720164394,0.7825323196425601,0.5003325021156942,0.9377871228161022,0.3825342596217795,0.12343185005596005,0.8233210375734353,0.2067538169066612,0.3417659008040094,0.18360677041313012,0.42592957115814795,0.5373458129678723,0.20682596590265617,0.758700206387082,0.06711118570424007,0.38354358142126316,0.28590879988139556,0.5849172690971448,0.13360792603332974,0.2714892411209344,0.43664900202714857
